"trajectory_1_x", 13, 12, 12, 12, 11, 10, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 10, 10, 9, 8, 8, 8, 7, 6, 6, 6, 5, 4, 4, 4, 4, 4, 5, 6, 7, 8, 8, 8, 7, 6, 5, 4, 3, 2, 2, 2, 3, 4, 4, 4, 3, 2, 2, 2, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 4, 4, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 12, 12, 12, 11, 10, 9, 8, 8, 8, 7, 6, 6, 6, 7, 8, 9, 10, 11, 12, 12, 12, 13, 14, 14, 14, 13, 12, 11, 10, 9, 8, 7, 6, 6, 6, 7, 8, 8, 8, 9, 10, 10, 10, 11, 12, 12, 12, 11, 10, 10, 10, 10, 10, 10, 10, 9, 8, 7, 6, 6, 6, 5, 4, 4, 4, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 4, 4, 4, 3, 2, 2, 2, 2, 2, 2, 2, 3, 4, 5, 6, 7, 8, 8, 8, 9, 10, 11, 12, 12, 12, 13, 14
"trajectory_1_y", 12, 12, 11, 10, 10, 10, 10, 10, 9, 8, 7, 6, 5, 4, 3, 2, 2, 2, 3, 4, 4, 4, 5, 6, 6, 6, 5, 4, 4, 4, 5, 6, 7, 8, 8, 8, 8, 8, 9, 10, 10, 10, 10, 10, 10, 10, 11, 12, 12, 12, 13, 14, 14, 14, 13, 12, 12, 12, 13, 14, 14, 14, 13, 12, 11, 10, 10, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0, 0, 0, 1, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 4, 4, 4, 4, 3, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 4, 4, 4, 5, 6, 6, 6, 7, 8, 8, 8, 7, 6, 5, 4, 3, 2, 2, 2, 2, 2, 3, 4, 4, 4, 3, 2, 2, 2, 2, 2, 3, 4, 5, 6, 7, 8, 9, 10, 10, 10, 11, 12, 12, 12, 13, 14, 14, 14, 13, 12, 11, 10, 9, 8, 8, 8, 8, 8, 8, 8, 9, 10, 10, 10, 10, 10, 11, 12, 12, 12
"trajectory_2_x", 14, 14, 14, 14, 14, 14, 14, 14, 13, 12, 12, 12, 11, 10, 9, 8, 7, 6, 6, 6, 6, 6, 7, 8, 8, 8, 8, 8, 9, 10, 11, 12, 12, 12, 13, 14, 14, 14, 13, 12, 11, 10, 9, 8, 8, 8, 8, 8, 7, 6, 6, 6, 6, 6, 6, 6, 7, 8, 9, 10, 11, 12, 12, 12, 13, 14, 14, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 4, 4, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 4, 4, 4, 4, 3, 2, 2, 2, 2, 2, 2, 2, 3, 4, 5, 6, 7, 8, 8, 8, 9, 10, 10, 10, 11, 12, 13, 14, 14, 14, 14, 14
"trajectory_2_y", 11, 10, 9, 8, 7, 6, 5, 4, 4, 4, 3, 2, 2, 2, 2, 2, 2, 2, 3, 4, 5, 6, 6, 6, 5, 4, 3, 2, 2, 2, 2, 2, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 3, 4, 5, 6, 6, 6, 5, 4, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 3, 4, 5, 6, 7, 8, 9, 10, 10, 10, 10, 10, 11, 12, 13, 14, 14, 14, 13, 12, 11, 10, 9, 8, 8, 8, 8, 8, 8, 8, 7, 6, 6, 6, 7, 8, 8, 8, 8, 8, 9, 10, 11, 12
"trajectory_3_x", 14, 14, 14, 14, 13, 12, 12, 12, 11, 10, 9, 8, 7, 6, 6, 6, 6, 6, 7, 8, 8, 8, 9, 10, 10, 10, 9, 8, 7, 6, 6, 6, 6, 6, 7, 8, 8, 8, 9, 10, 10, 10, 9, 8, 7, 6, 6, 6, 7, 8, 9, 10, 10, 10, 11, 12, 13, 14
"trajectory_3_y", 11, 10, 9, 8, 8, 8, 9, 10, 10, 10, 10, 10, 10, 10, 11, 12, 13, 14, 14, 14, 13, 12, 12, 12, 11, 10, 10, 10, 10, 10, 11, 12, 13, 14, 14, 14, 13, 12, 12, 12, 13, 14, 14, 14, 14, 14, 13, 12, 12, 12, 12, 12, 13, 14, 14, 14, 14, 14
"trajectory_4_x", 14, 14, 14, 14, 13, 12, 12, 12, 11, 10, 10, 10, 11, 12, 13, 14, 14, 14, 14, 14, 13, 12, 11, 10, 10, 10, 9, 8, 8, 8, 9, 10, 10, 10, 11, 12, 12, 12, 11, 10, 10, 10, 10, 10, 10, 10, 9, 8, 8, 8, 9, 10, 10, 10, 10, 10, 11, 12, 13, 14, 14, 14, 14, 14, 13, 12, 12, 12, 11, 10, 9, 8, 7, 6, 6, 6, 5, 4, 4, 4, 4, 4, 3, 2, 2, 2, 2, 2, 3, 4, 4, 4, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 4, 4, 4, 4, 4, 4, 4, 5, 6, 6, 6, 7, 8, 8, 8, 9, 10, 10, 10, 9, 8, 8, 8, 9, 10, 10, 10, 9, 8, 8, 8, 9, 10, 10, 10, 9, 8, 7, 6, 6, 6, 5, 4, 4, 4, 3, 2, 1, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 4, 4, 4, 4, 4, 5, 6, 6, 6, 7, 8, 9, 10, 11, 12, 12, 12, 13, 14, 14, 14, 13, 12, 12, 12, 11, 10, 10, 10, 11, 12, 12, 12, 11, 10, 9, 8, 7, 6, 5, 4, 4, 4, 4, 4, 3, 2, 2, 2, 3, 4, 4, 4, 3, 2, 2, 2, 1, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 4, 5, 6, 7, 8, 8, 8, 7, 6, 6, 6, 7, 8, 9, 10, 10, 10, 11, 12, 13, 14
"trajectory_4_y", 11, 10, 9, 8, 8, 8, 7, 6, 6, 6, 5, 4, 4, 4, 4, 4, 5, 6, 7, 8, 8, 8, 8, 8, 7, 6, 6, 6, 5, 4, 4, 4, 5, 6, 6, 6, 7, 8, 8, 8, 7, 6, 5, 4, 3, 2, 2, 2, 3, 4, 4, 4, 5, 6, 7, 8, 8, 8, 8, 8, 7, 6, 5, 4, 4, 4, 3, 2, 2, 2, 2, 2, 2, 2, 3, 4, 4, 4, 5, 6, 7, 8, 8, 8, 9, 10, 11, 12, 12, 12, 11, 10, 10, 10, 10, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0, 0, 0, 1, 2, 2, 2, 3, 4, 5, 6, 7, 8, 8, 8, 7, 6, 6, 6, 5, 4, 4, 4, 5, 6, 6, 6, 5, 4, 4, 4, 5, 6, 6, 6, 5, 4, 4, 4, 3, 2, 2, 2, 2, 2, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 3, 4, 5, 6, 6, 6, 5, 4, 4, 4, 3, 2, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 1, 0, 0, 0, 1, 2, 2, 2, 3, 4, 4, 4, 3, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 4, 4, 5, 6, 6, 6, 5, 4, 4, 4, 5, 6, 6, 6, 7, 8, 9, 10, 10, 10, 9, 8, 8, 8, 8, 8, 8, 8, 9, 10, 10, 10, 11, 12, 12, 12, 12, 12, 13, 14, 14, 14, 14, 14
"trajectory_5_x", 14, 14, 14, 14, 13, 12, 12, 12, 11, 10, 10, 10, 11, 12, 12, 12, 11, 10, 10, 10, 9, 8, 8, 8, 9, 10, 11, 12, 12, 12, 13, 14, 14, 14, 14, 14
"trajectory_5_y", 11, 10, 9, 8, 8, 8, 7, 6, 6, 6, 7, 8, 8, 8, 7, 6, 6, 6, 5, 4, 4, 4, 5, 6, 6, 6, 6, 6, 7, 8, 8, 8, 9, 10, 11, 12
